worker_id,age,gender,city_tier,gig_platform,months_active,monthly_income,income_consistency_score,upi_transaction_count,average_transaction_value,monthly_inflow,monthly_outflow,savings_ratio,utility_bill_payment_rate,mobile_recharge_frequency,customer_rating,task_completion_rate,active_days_per_month,working_hours_per_week,account_balance_trend,previous_microloan_taken,previous_microloan_repaid,financial_stability_score,credit_risk_category
GW01511,23,Male,Tier3,Freelancer,14,19133,34,25,485,20764,19576,2.7,70,3,3.3,47,8,37,Decreasing,Yes,No,19.6,High
GW01512,37,Male,Tier1,Zomato,2,33165,59,21,701,37274,33757,9.7,56,3,4.1,78,24,46,Stable,No,No,43.8,Medium
GW01513,30,Male,Tier1,Uber,30,29136,5,3,3928,30676,30466,0,44,3,3.6,71,17,40,Decreasing,No,No,14.7,High
GW01514,41,Other,Tier2,Swiggy,21,25410,91,55,252,26381,21931,18.6,83,3,4.5,98,22,39,Increasing,Yes,Yes,79.8,Low
GW01515,27,Male,Tier1,Uber,65,45210,76,61,254,47185,41809,12,95,1,4.5,99,21,28,Increasing,No,No,65.9,Low
GW01516,30,Female,Tier3,Urban Company,34,30731,85,45,436,32219,26009,20.8,74,1,3.9,86,25,32,Increasing,No,No,73.2,Low
GW01517,24,Male,Tier1,Uber,10,44135,68,52,349,45832,40919,7.9,78,2,3.7,66,14,61,Decreasing,Yes,No,36.1,Medium
GW01518,28,Male,Tier2,Zomato,2,22482,44,28,505,22707,22010,7.6,35,5,3.5,70,20,23,Decreasing,No,No,26.1,High
GW01519,31,Male,Tier3,Urban Company,33,30134,92,64,327,34288,22885,31.4,87,3,4.7,87,24,38,Stable,Yes,Yes,84.4,Low
GW01520,30,Female,Tier1,Zomato,5,22934,31,32,221,26030,23367,9.3,31,2,2.9,56,5,38,Stable,Yes,Yes,33.8,High
GW01521,39,Male,Tier2,Freelancer,21,38913,65,43,340,43888,37270,16.9,77,2,4.6,92,21,44,Decreasing,No,No,50.8,Medium
GW01522,29,Male,Tier1,Urban Company,28,34445,44,29,711,38407,33474,8.5,61,4,2.7,66,15,26,Decreasing,No,No,28,High
GW01523,18,Male,Tier2,Freelancer,66,34467,92,33,347,38335,31195,21.2,81,1,4.4,100,25,31,Increasing,No,No,76.1,Low
GW01524,31,Male,Tier2,Ola,26,29183,58,45,310,32273,23160,28.8,100,1,3.7,82,26,49,Increasing,Yes,Yes,81.9,Low
GW01525,34,Female,Tier1,Ola,42,48203,93,39,445,54365,38093,32.5,92,2,4.5,86,30,52,Increasing,Yes,No,83.2,Low
GW01526,33,Female,Tier1,Ola,42,44527,44,69,314,44891,40482,10.2,94,2,4.5,79,22,57,Stable,Yes,Yes,57.5,Medium
GW01527,29,Female,Tier1,Uber,44,41774,82,55,231,46597,31253,29.6,84,3,4.3,72,25,52,Stable,No,No,70.8,Low
GW01528,32,Male,Tier2,Swiggy,21,28091,77,77,131,31749,24462,22.9,86,2,3.9,81,26,44,Increasing,No,No,71,Low
GW01529,28,Female,Tier3,Swiggy,6,15268,26,9,695,16753,17191,1.3,36,3,3.7,77,14,17,Decreasing,Yes,No,13.1,High
GW01530,28,Male,Tier2,Ola,2,25477,53,33,292,28720,20907,25.4,71,2,3.8,66,21,36,Stable,No,No,51.4,Medium
GW01531,29,Male,Tier2,Ola,35,29369,67,18,725,30679,23890,20.7,89,3,4.2,96,27,43,Increasing,Yes,Yes,77.3,Low
GW01532,20,Female,Tier2,Uber,11,24739,59,8,1106,26080,21280,14.4,67,2,3.8,80,19,33,Decreasing,No,No,39.9,Medium
GW01533,30,Male,Tier2,Ola,23,30153,45,38,498,32912,30217,11.3,83,2,3.4,78,22,42,Increasing,Yes,No,47.2,Medium
GW01534,43,Male,Tier1,Freelancer,33,48366,84,66,372,49393,40657,20.6,91,1,4.5,79,21,46,Stable,No,No,68.8,Low
GW01535,30,Male,Tier1,Ola,13,45395,92,61,315,46697,31313,30.6,93,3,4.1,94,24,54,Stable,Yes,Yes,84.1,Low
GW01536,31,Male,Tier3,Zomato,6,21254,71,50,177,24422,17910,24.5,85,3,5,88,26,60,Increasing,No,No,74,Low
GW01537,28,Male,Tier2,Swiggy,27,27732,77,33,334,31007,21871,29.7,100,2,4.8,95,23,43,Increasing,No,No,85.2,Low
GW01538,31,Male,Tier3,Swiggy,4,15125,26,32,237,15381,11058,26,65,4,4.6,66,24,41,Stable,No,No,52.6,Medium
GW01539,45,Female,Tier1,Uber,37,49150,71,51,493,50010,39244,19.2,98,1,4.5,84,16,60,Stable,No,No,66.7,Low
GW01540,26,Female,Tier1,Zomato,10,37940,61,36,734,40173,34767,12.6,74,4,3,72,10,40,Decreasing,Yes,Yes,36.8,Medium
GW01541,18,Female,Tier1,Freelancer,15,45815,55,31,815,52672,43632,17.7,67,3,4.7,68,22,26,Increasing,Yes,Yes,66.6,Low
GW01542,32,Male,Tier2,Zomato,50,28369,66,90,161,32518,23575,23.9,77,3,4.6,87,18,36,Stable,Yes,Yes,69.5,Low
GW01543,32,Female,Tier2,Swiggy,13,25337,61,44,181,27133,26752,5,80,1,4.2,92,16,22,Increasing,No,No,52.5,Medium
GW01544,37,Female,Tier1,Freelancer,9,55813,79,48,604,59512,39667,34.8,85,2,3.9,89,20,67,Stable,Yes,Yes,78.9,Low
GW01545,18,Male,Tier1,Zomato,16,27664,29,31,444,30109,27973,3.1,45,1,3.1,69,22,17,Stable,Yes,No,20,High
GW01546,34,Male,Tier1,Ola,46,47494,66,29,1078,52209,41186,21.7,92,2,4.4,89,29,46,Increasing,No,No,68.8,Low
GW01547,26,Male,Tier2,Urban Company,1,24939,45,23,638,25929,24975,0,13,2,3.6,54,12,10,Stable,No,No,20.4,High
GW01548,21,Male,Tier1,Ola,9,29046,47,45,317,29790,23240,23.4,76,3,4.2,79,14,16,Increasing,Yes,No,52.2,Medium
GW01549,29,Male,Tier3,Ola,38,23179,84,46,197,26018,22196,12,100,3,4.1,86,18,43,Stable,No,No,57.9,Medium
GW01550,28,Male,Tier3,Freelancer,32,25454,61,28,532,26805,21085,19.2,77,2,3.9,95,20,35,Stable,Yes,No,51.3,Medium
GW01551,23,Male,Tier2,Swiggy,5,20091,30,16,520,20208,19522,6.6,63,2,2.6,69,17,40,Decreasing,No,No,21.1,High
GW01552,22,Male,Tier1,Uber,34,39531,46,36,484,44616,38958,11,74,4,3.6,71,22,25,Increasing,No,No,48.3,Medium
GW01553,18,Male,Tier2,Swiggy,29,19186,37,31,357,21299,21022,4.5,43,5,3,67,9,34,Decreasing,Yes,No,14,High
GW01554,30,Female,Tier1,Swiggy,7,27421,38,23,506,30387,30143,3.3,58,3,2.6,64,12,14,Stable,Yes,No,24.8,High
GW01555,31,Female,Tier2,Zomato,15,30512,76,60,212,33494,25259,23.2,77,3,4.5,85,29,30,Stable,No,No,62.4,Low
GW01556,27,Male,Tier1,Uber,39,52030,64,32,775,55261,47299,16,95,3,4.6,93,19,49,Increasing,No,No,64.8,Low
GW01557,37,Male,Tier2,Freelancer,15,35026,46,47,421,39691,29813,21,81,2,3.9,65,27,47,Stable,Yes,Yes,58.9,Low
GW01558,43,Male,Tier1,Freelancer,34,56729,82,61,629,59837,55455,8,93,1,3.8,78,28,36,Increasing,No,No,59,Low
GW01559,24,Male,Tier2,Uber,16,22614,16,36,225,23522,24293,0,46,3,3.1,84,23,44,Decreasing,Yes,No,11.4,High
GW01560,32,Male,Tier3,Swiggy,9,10404,35,34,122,11246,11156,4.1,48,4,2.6,66,26,28,Decreasing,No,No,19.9,High
GW01561,33,Female,Tier2,Ola,31,36676,58,15,1697,39226,34812,12.3,87,3,4.6,100,24,32,Stable,No,No,59.7,Low
GW01562,22,Male,Tier1,Freelancer,15,57321,60,65,482,57610,45067,20.6,81,1,4,76,15,45,Stable,Yes,Yes,60.8,Low
GW01563,28,Female,Tier3,Swiggy,32,19097,32,57,101,19918,17041,18.3,71,4,3.1,81,21,24,Increasing,No,No,54.8,Medium
GW01564,37,Male,Tier1,Swiggy,12,41868,94,62,444,44262,33336,28.2,88,2,4.5,83,24,43,Stable,Yes,Yes,77.2,Low
GW01565,26,Male,Tier3,Uber,6,17477,43,26,277,19552,17636,5.3,60,3,3.5,51,12,40,Stable,Yes,No,26.4,High
GW01566,18,Male,Tier2,Uber,46,32306,80,50,335,34232,26123,21,65,1,4.4,67,22,67,Stable,No,No,60.9,Low
GW01567,31,Male,Tier2,Ola,12,29683,61,28,473,33866,31398,11.5,69,1,4,70,28,20,Increasing,Yes,Yes,55.6,Medium
GW01568,31,Male,Tier2,Uber,38,30486,70,65,173,33872,26729,24.8,96,1,4.3,94,23,43,Increasing,Yes,Yes,87.9,Low
GW01569,20,Male,Tier1,Zomato,38,29269,37,27,586,32865,33122,3.5,65,2,3.2,68,28,48,Stable,No,No,34.8,High
GW01570,37,Other,Tier3,Zomato,24,17996,84,61,113,20399,14476,25.9,89,3,4.5,85,24,55,Increasing,Yes,Yes,84.9,Low
GW01571,27,Female,Tier1,Urban Company,26,45923,67,22,816,47271,33603,30,63,4,3.6,76,19,33,Stable,No,No,60.7,Low
GW01572,33,Female,Tier1,Swiggy,24,41094,72,37,689,46040,31752,27.9,88,1,4.1,78,18,58,Decreasing,No,No,62.4,Low
GW01573,29,Male,Tier1,Zomato,6,34556,85,18,1069,35557,32980,7,64,2,3.3,61,23,53,Decreasing,Yes,Yes,41.4,Medium
GW01574,38,Male,Tier3,Ola,7,11951,40,7,1139,12935,13552,0,66,5,2.9,59,5,48,Decreasing,Yes,No,14.4,High
GW01575,35,Male,Tier3,Ola,31,24665,78,47,249,25797,20270,24.2,89,1,4.7,93,21,43,Stable,Yes,Yes,72.3,Low
GW01576,36,Male,Tier1,Ola,39,43090,78,53,408,46306,41009,8,98,3,3.9,84,21,49,Increasing,Yes,Yes,64.7,Low
GW01577,23,Male,Tier2,Uber,8,34489,69,39,289,35580,29764,16.7,83,1,4.2,68,25,66,Decreasing,Yes,Yes,52.6,Medium
GW01578,44,Male,Tier2,Urban Company,11,28255,58,50,250,32329,30546,2,83,1,4,85,18,50,Stable,Yes,Yes,48.9,Medium
GW01579,24,Male,Tier2,Zomato,13,22483,64,20,359,24729,21861,8.4,95,4,4.3,76,26,47,Increasing,No,No,61.2,Low
GW01580,29,Female,Tier1,Uber,2,35580,27,38,412,36918,29637,16.6,60,2,4.5,75,22,47,Decreasing,No,No,39.9,Medium
GW01581,37,Female,Tier1,Uber,37,47921,61,42,528,49621,36764,22.8,84,3,4,95,23,53,Stable,No,No,67.7,Low
GW01582,27,Male,Tier1,Zomato,6,40614,66,51,294,41575,29735,26.3,78,3,4.7,76,23,44,Increasing,No,No,75.3,Low
GW01583,29,Female,Tier1,Swiggy,20,36274,33,23,1012,40502,35735,15.3,71,2,3.2,72,12,32,Decreasing,Yes,No,28.2,High
GW01584,27,Male,Tier1,Freelancer,43,58021,61,71,355,62195,53156,13.3,93,3,4.3,82,20,49,Increasing,Yes,Yes,69.3,Low
GW01585,24,Male,Tier3,Uber,14,21180,33,39,174,24021,24645,0.9,66,3,3.1,57,20,26,Decreasing,Yes,No,18.9,High
GW01586,32,Female,Tier2,Freelancer,19,39693,83,59,306,39699,26506,30,85,2,4.4,100,30,21,Increasing,No,No,84.5,Low
GW01587,37,Male,Tier2,Ola,15,24194,43,54,232,25996,22263,15.1,85,1,4.5,80,17,40,Stable,No,No,55.3,Medium
GW01588,31,Female,Tier1,Freelancer,39,58353,61,52,551,62616,44307,29.8,92,2,4.5,83,23,42,Stable,No,No,75.4,Low
GW01589,41,Male,Tier1,Freelancer,40,59134,84,37,839,67849,56210,20.5,95,3,4.4,93,20,50,Stable,No,No,65.4,Low
GW01590,23,Female,Tier3,Ola,2,19620,41,36,355,21753,19600,6.5,52,3,4.3,79,22,49,Stable,Yes,No,34.1,High
GW01591,24,Other,Tier2,Ola,2,31455,60,28,350,33998,34173,2,77,2,3.8,70,18,53,Decreasing,No,No,31.1,High
GW01592,18,Male,Tier3,Ola,13,16839,11,31,334,18307,16632,11.7,62,1,3.5,84,22,37,Decreasing,No,No,28.5,High
GW01593,30,Male,Tier2,Uber,43,28022,80,47,268,30960,27031,12.9,83,3,4.6,98,30,54,Increasing,No,No,66.3,Low
GW01594,49,Male,Tier1,Uber,27,44306,83,59,340,50412,32655,33.4,92,2,3.9,84,26,36,Stable,No,No,75.6,Low
GW01595,36,Male,Tier3,Zomato,6,16484,56,37,238,16641,13054,20.3,84,2,3.7,76,16,34,Decreasing,Yes,Yes,53.6,Medium
GW01596,18,Male,Tier1,Freelancer,15,44408,52,59,404,44835,36849,18.1,81,2,4,57,21,38,Stable,No,No,53.6,Medium
GW01597,23,Female,Tier3,Swiggy,49,18799,78,36,178,19378,12545,35.2,87,3,4,96,15,48,Stable,Yes,Yes,87.4,Low
GW01598,38,Male,Tier2,Uber,43,30105,70,64,260,32100,24327,25.7,90,2,4.4,88,27,53,Stable,No,No,69.8,Low
GW01599,43,Female,Tier2,Swiggy,29,34037,85,54,233,35820,27537,21.2,82,1,4,89,20,64,Stable,No,No,63.7,Low
GW01600,18,Male,Tier3,Ola,2,10629,18,19,233,10711,10230,2.5,51,3,2.1,79,13,41,Decreasing,No,No,16.3,High
GW01601,40,Male,Tier1,Urban Company,6,52427,71,36,718,57132,37510,36.9,97,3,4.3,82,24,53,Increasing,Yes,No,76.5,Low
GW01602,30,Male,Tier1,Freelancer,28,56463,57,97,330,63604,51590,20.8,79,2,4,95,30,57,Stable,No,No,57.9,Medium
GW01603,29,Male,Tier1,Ola,13,44527,84,15,1789,44900,34559,21.9,99,1,4,97,30,52,Decreasing,Yes,Yes,63.3,Low
GW01604,20,Male,Tier1,Uber,32,47401,89,41,679,51120,36888,29.4,84,3,3.8,98,23,60,Decreasing,No,No,69.7,Low
GW01605,46,Male,Tier1,Uber,46,44995,69,46,497,51619,36829,25.1,89,2,4.1,96,21,31,Stable,Yes,Yes,82.4,Low
GW01606,35,Male,Tier2,Zomato,24,26312,61,8,1210,26510,23719,9.2,73,2,3.6,59,15,50,Increasing,Yes,Yes,54.1,Medium
GW01607,28,Male,Tier1,Swiggy,33,38886,65,49,452,40603,27601,29.5,87,1,4.4,80,28,53,Increasing,No,No,74.6,Low
GW01608,23,Male,Tier3,Swiggy,4,10000,37,22,313,10663,10115,3.1,41,4,3.1,36,5,23,Stable,Yes,Yes,29.1,High
GW01609,25,Female,Tier1,Urban Company,33,53396,83,47,711,54784,43394,21.3,82,2,4.1,69,25,41,Increasing,No,No,68.9,Low
GW01610,18,Female,Tier1,Uber,28,33135,70,29,539,35874,31661,13,80,2,4,82,24,54,Decreasing,No,No,47,Medium
GW01611,18,Male,Tier2,Uber,1,21799,35,26,405,24584,25725,0,10,1,2,64,11,42,Decreasing,No,No,10.1,High
GW01612,18,Male,Tier1,Urban Company,21,42089,53,55,521,44400,36130,19.5,98,1,4.1,83,18,25,Stable,No,No,63.9,Low
GW01613,36,Male,Tier1,Uber,2,35125,49,8,1436,35171,29318,14.9,67,2,3.4,72,15,41,Stable,No,No,46.3,Medium
GW01614,21,Female,Tier1,Swiggy,29,46416,70,50,498,50688,41127,21.1,92,1,4.9,94,23,42,Stable,No,No,67.3,Low
GW01615,32,Male,Tier2,Swiggy,46,30821,88,87,126,34899,19981,42.1,88,3,5,76,25,27,Stable,Yes,Yes,89.6,Low
GW01616,25,Male,Tier2,Swiggy,4,20391,32,53,127,22817,19075,13.1,69,4,3.8,59,15,49,Stable,No,No,43.1,Medium
GW01617,18,Male,Tier2,Ola,7,21855,46,17,531,23988,22789,6,31,1,3.4,35,5,10,Decreasing,No,No,13.3,High
GW01618,38,Male,Tier2,Swiggy,2,24571,74,47,204,27429,24632,10.6,56,4,3.2,78,18,36,Stable,Yes,Yes,47.5,Medium
GW01619,24,Male,Tier2,Ola,22,21294,60,51,132,22324,17890,15.9,67,4,3.6,66,25,54,Decreasing,No,No,47.1,Medium
GW01620,32,Male,Tier2,Freelancer,24,33542,45,50,430,35986,26995,22.6,72,3,4,92,21,33,Stable,No,No,59.4,Low
GW01621,27,Male,Tier3,Swiggy,6,24458,79,81,191,25869,17212,31,91,3,4,81,15,44,Decreasing,No,No,62.1,Low
GW01622,37,Male,Tier2,Zomato,15,28731,88,49,335,28903,22941,20.1,87,1,4.5,94,30,47,Stable,Yes,Yes,70.8,Low
GW01623,46,Male,Tier2,Ola,35,26623,47,34,475,27602,26708,7.8,79,4,3.3,80,22,39,Stable,No,No,36.1,Medium
GW01624,27,Male,Tier3,Swiggy,11,12728,64,25,166,13676,13983,0.3,42,4,2.3,60,8,13,Decreasing,Yes,No,9.1,High
GW01625,39,Female,Tier1,Uber,17,47356,94,71,272,51941,40051,21.4,91,3,4.3,86,30,42,Increasing,Yes,Yes,78.4,Low
GW01626,33,Male,Tier2,Ola,10,26751,67,70,205,26828,20859,25.6,79,1,4.1,74,10,42,Stable,No,No,62.7,Low
GW01627,33,Female,Tier1,Swiggy,6,41371,76,62,438,47122,41502,12.2,87,3,4.8,87,24,48,Increasing,Yes,Yes,72.7,Low
GW01628,41,Male,Tier2,Urban Company,18,30071,49,20,876,32765,27926,17.6,78,2,3.6,76,19,46,Stable,No,No,51.6,Medium
GW01629,31,Male,Tier2,Swiggy,24,36124,75,56,198,40645,36648,14,88,1,4.2,81,25,40,Increasing,Yes,Yes,67.5,Low
GW01630,28,Male,Tier1,Swiggy,59,41221,91,63,258,42361,35285,19.2,90,3,4.5,87,26,37,Increasing,Yes,Yes,84.4,Low
GW01631,18,Male,Tier2,Freelancer,2,34601,42,67,238,37857,37691,3.6,67,3,4,78,22,63,Increasing,Yes,Yes,48.9,Medium
GW01632,29,Male,Tier1,Zomato,29,42796,77,64,366,43316,35171,22.3,100,3,4,98,15,44,Increasing,No,No,75,Low
GW01633,19,Male,Tier3,Zomato,32,10321,57,47,124,11021,9755,8.9,86,4,3.3,52,15,51,Stable,No,No,42.9,Medium
GW01634,31,Female,Tier3,Urban Company,24,22287,82,45,269,24618,20001,21.5,76,3,3.6,62,21,42,Stable,Yes,No,54.2,Medium
GW01635,25,Female,Tier3,Zomato,18,10941,30,16,224,12026,11631,0,60,2,3.9,30,15,25,Stable,No,No,31.2,High
GW01636,33,Male,Tier3,Zomato,62,24530,67,64,231,25389,19658,23,90,1,3.9,82,24,48,Increasing,No,No,74,Low
GW01637,22,Female,Tier2,Uber,25,29200,82,56,296,29686,25295,11.3,88,3,4.3,91,18,49,Increasing,Yes,Yes,68.8,Low
GW01638,32,Male,Tier1,Zomato,27,43484,64,71,236,45802,36216,19.6,100,1,4.4,92,26,39,Increasing,Yes,Yes,77,Low
GW01639,24,Male,Tier2,Ola,4,24989,62,29,429,27277,25497,3.1,27,2,3.5,72,12,30,Decreasing,Yes,Yes,30.5,High
GW01640,26,Male,Tier2,Uber,15,22841,30,26,353,23148,22794,4.7,73,2,2.9,56,8,10,Stable,No,No,33.7,High
GW01641,24,Male,Tier1,Ola,19,38511,74,64,345,43346,40362,7.9,60,2,3.9,74,19,25,Decreasing,No,No,34.7,High
GW01642,18,Male,Tier3,Swiggy,25,13212,29,8,638,14210,13780,0,41,3,2.9,56,15,30,Decreasing,Yes,No,7.9,High
GW01643,21,Male,Tier3,Urban Company,17,23029,74,36,197,25991,23926,11.1,80,2,4.4,86,20,35,Stable,Yes,Yes,59,Low
GW01644,18,Male,Tier1,Swiggy,23,30979,76,68,215,33995,28996,15.9,59,3,3.9,73,28,25,Stable,No,No,50.5,Medium
GW01645,27,Male,Tier3,Ola,45,24293,69,61,126,27842,17998,32.5,88,3,4,94,23,34,Increasing,No,No,79.3,Low
GW01646,30,Male,Tier1,Urban Company,27,48654,80,43,359,52241,37743,26.4,71,4,3.3,56,16,39,Decreasing,Yes,Yes,57.8,Medium
GW01647,40,Male,Tier2,Swiggy,26,27382,58,72,143,30362,23220,20.6,94,1,4.1,87,30,46,Increasing,No,No,66.4,Low
GW01648,18,Male,Tier2,Zomato,4,20055,37,35,337,21529,19968,3.3,46,1,3.1,60,18,21,Decreasing,Yes,Yes,22.1,High
GW01649,25,Male,Tier1,Zomato,23,34689,48,43,546,35569,34401,5,76,2,3.1,77,28,50,Increasing,Yes,Yes,48.3,Medium
GW01650,25,Female,Tier1,Urban Company,16,46437,46,46,509,47061,39837,12.1,88,2,3.4,77,15,30,Increasing,No,No,57.6,Medium
GW01651,26,Male,Tier1,Freelancer,27,52990,68,79,383,54864,41496,21.6,94,2,4.5,85,26,31,Increasing,No,No,75.8,Low
GW01652,34,Male,Tier1,Urban Company,23,50074,89,63,254,54418,40780,27.1,95,1,4.6,86,21,43,Increasing,No,No,82.4,Low
GW01653,39,Male,Tier3,Ola,31,20399,83,66,190,22948,18535,22.5,85,1,4.6,90,25,47,Increasing,Yes,Yes,84.7,Low
GW01654,19,Female,Tier2,Swiggy,44,23044,83,31,356,23533,17461,24,94,1,4.5,88,18,49,Stable,Yes,Yes,77.1,Low
GW01655,34,Male,Tier2,Zomato,7,32328,66,41,388,36809,26345,31.5,84,2,4.4,96,25,33,Decreasing,Yes,Yes,68.3,Low
GW01656,18,Male,Tier2,Urban Company,19,27192,37,11,1535,29144,26479,7.1,44,3,3.2,46,6,25,Increasing,Yes,Yes,44.5,Medium
GW01657,30,Male,Tier1,Uber,11,38456,85,67,198,41364,38191,6.4,70,4,2.9,56,23,27,Decreasing,Yes,Yes,39.2,Medium
GW01658,35,Other,Tier2,Swiggy,19,27908,61,43,313,28038,21829,23.3,94,3,3.9,75,21,42,Increasing,No,No,65.1,Low
GW01659,30,Male,Tier2,Uber,18,32513,82,68,246,37241,35087,8,91,1,4.7,95,25,55,Increasing,Yes,Yes,76.2,Low
GW01660,31,Male,Tier1,Zomato,30,41914,73,44,519,42295,33932,23.5,96,3,4.5,74,21,50,Increasing,Yes,No,71.3,Low
GW01661,21,Male,Tier1,Swiggy,35,33436,35,42,464,34891,35115,2,65,4,3.3,74,25,36,Stable,No,No,30.2,High
GW01662,18,Male,Tier2,Ola,31,26050,40,33,436,28520,26705,5.8,75,4,3.1,54,23,50,Stable,Yes,No,28.8,High
GW01663,19,Male,Tier2,Zomato,11,23928,31,41,372,26230,24345,3.4,31,4,3.6,73,15,35,Stable,No,No,25.5,High
GW01664,33,Female,Tier2,Zomato,38,26247,79,34,534,27931,23277,17.7,98,3,4.6,78,29,40,Increasing,Yes,Yes,83.6,Low
GW01665,26,Male,Tier2,Uber,5,24978,43,8,957,28233,27153,7,30,5,3.3,55,25,10,Stable,No,No,30,High
GW01666,31,Male,Tier2,Ola,12,17154,29,3,2660,18010,17863,4,38,4,3,61,11,14,Decreasing,No,No,20,High
GW01667,38,Male,Tier2,Zomato,44,34823,78,45,358,35631,31817,12.6,100,2,4.1,81,24,24,Increasing,No,No,64.2,Low
GW01668,18,Male,Tier1,Zomato,11,20831,38,6,2083,20961,21154,1.6,54,3,3.7,57,22,28,Decreasing,No,No,24.3,High
GW01669,36,Male,Tier2,Urban Company,54,40396,56,75,224,41221,33661,15.2,100,1,4.2,88,24,42,Increasing,No,No,71.8,Low
GW01670,24,Male,Tier3,Zomato,12,12423,32,7,543,14202,12550,8.2,77,2,3.3,80,20,60,Decreasing,Yes,No,24.3,High
GW01671,39,Male,Tier2,Zomato,18,29498,88,33,294,30870,24235,22.1,78,2,4.5,90,26,46,Stable,Yes,Yes,70.6,Low
GW01672,27,Male,Tier1,Swiggy,16,27594,37,25,738,30312,28985,0,59,2,3,35,14,35,Decreasing,No,No,17.2,High
GW01673,19,Male,Tier1,Swiggy,11,29816,40,31,641,34148,29855,9.7,72,3,3.1,52,25,23,Decreasing,No,No,30.7,High
GW01674,29,Female,Tier1,Uber,1,24915,28,20,501,28225,26486,8.3,50,4,3.1,72,24,41,Increasing,Yes,Yes,46.4,Medium
GW01675,30,Male,Tier2,Freelancer,12,32407,56,28,780,34858,27125,18.3,61,1,3.9,66,26,22,Increasing,No,No,57.9,Medium
GW01676,29,Female,Tier2,Uber,47,33555,82,70,311,33980,27380,16.6,98,2,4.8,97,17,43,Decreasing,No,No,58.7,Low
GW01677,34,Male,Tier2,Freelancer,30,37016,55,37,575,41008,36716,13,99,1,4.4,91,20,56,Stable,No,No,54.1,Medium
GW01678,30,Male,Tier1,Urban Company,41,54266,68,30,719,55339,50938,11.7,86,3,4.2,91,22,38,Stable,Yes,Yes,63.6,Low
GW01679,29,Male,Tier2,Zomato,34,28007,70,41,237,28628,22665,18.8,100,3,4.2,85,15,44,Stable,No,No,63.4,Low
GW01680,31,Male,Tier3,Uber,15,21464,65,34,231,24295,23610,2.9,75,4,3.7,70,24,21,Decreasing,Yes,Yes,37.9,Medium
GW01681,25,Male,Tier1,Ola,33,47291,75,50,358,52022,49701,8,90,1,4.3,95,28,58,Increasing,Yes,Yes,69.8,Low
GW01682,25,Female,Tier1,Swiggy,1,28650,46,6,2974,32648,33613,0.1,27,4,4.4,67,11,47,Stable,Yes,Yes,31.4,High
GW01683,37,Female,Tier1,Ola,23,40487,63,24,722,46306,44398,7.4,65,3,4.5,62,14,39,Decreasing,Yes,No,28.1,High
GW01684,42,Male,Tier2,Ola,6,25741,33,29,506,27518,26272,2.8,60,1,2.5,55,16,25,Decreasing,No,No,17.4,High
GW01685,34,Female,Tier1,Uber,37,43225,56,82,320,47562,30831,33.8,85,2,4,95,15,35,Increasing,No,No,85.5,Low
GW01686,29,Male,Tier2,Zomato,11,26666,34,26,485,29285,27573,7.9,17,4,2.7,60,26,19,Decreasing,No,No,23.6,High
GW01687,18,Female,Tier2,Zomato,13,21179,34,29,281,21537,20350,5.7,67,1,3.3,67,16,60,Decreasing,No,No,27.2,High
GW01688,34,Male,Tier2,Swiggy,6,28496,85,68,205,31142,27868,13.7,87,2,4.1,83,22,52,Increasing,No,No,63.5,Low
GW01689,37,Female,Tier1,Zomato,18,41898,55,55,269,42593,38132,12.6,56,2,3.6,83,20,36,Stable,No,No,40.3,Medium
GW01690,28,Male,Tier2,Freelancer,13,31254,52,21,931,35266,34040,2,85,4,3.7,67,11,38,Increasing,No,No,42.8,Medium
GW01691,33,Female,Tier2,Swiggy,18,26366,72,66,248,30037,24936,19.6,88,1,4.4,96,21,52,Stable,No,No,66.1,Low
GW01692,18,Male,Tier2,Ola,24,25970,61,26,672,27485,23976,16.3,70,2,3.3,79,15,37,Increasing,No,No,57.9,Medium
GW01693,26,Male,Tier1,Swiggy,25,40326,77,68,370,44522,39394,8,79,1,3.5,81,25,20,Stable,No,No,48.4,Medium
GW01694,36,Male,Tier1,Freelancer,6,57854,100,57,567,63925,48765,24,93,3,4.1,79,24,47,Increasing,No,No,75.8,Low
GW01695,46,Female,Tier3,Freelancer,31,27741,99,46,272,27949,23838,15.3,100,1,4.8,96,21,39,Decreasing,No,No,55.6,Medium
GW01696,24,Male,Tier1,Freelancer,38,54900,80,57,480,56243,43927,18.3,100,3,4.2,83,19,47,Increasing,Yes,Yes,80.4,Low
GW01697,29,Male,Tier2,Uber,22,33190,72,28,444,37599,31302,12.5,95,2,3.9,71,21,52,Increasing,Yes,Yes,66.5,Low
GW01698,33,Male,Tier1,Zomato,33,45498,75,52,498,46850,31519,30.5,90,1,4.2,70,23,48,Stable,No,No,69.1,Low
GW01699,26,Female,Tier2,Swiggy,15,19032,46,35,344,21196,21905,0,40,5,3,56,12,22,Stable,Yes,Yes,27.5,High
GW01700,23,Male,Tier3,Uber,34,19184,57,28,396,20887,19020,10.2,62,1,4.3,74,20,30,Stable,Yes,Yes,50.9,Medium
GW01701,21,Male,Tier3,Urban Company,2,16653,41,20,568,18436,16508,7.5,50,4,3.4,43,6,55,Decreasing,No,No,24.7,High
GW01702,41,Female,Tier1,Uber,41,44937,60,60,516,45939,32687,29.6,84,3,3.8,77,22,45,Increasing,No,No,72.8,Low
